Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0055088~lipid homeostasis	14	0.6724303554274735	0.0018870700021493137	Q9H845, P45954, P51174, P48818, P15651, Q8K370, P07872, P13804, Q92947, O15254, Q9R0H0, Q9JHI5, P08503, Q9D7B6	1840	30	9683	2.4558333333333335	0.999676744815528	0.24205184529631207	3.4718337459917703
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	13	0.6243996157540825	0.00216123704366563	Q6GNL7, A7YVD7, Q8BGT5, Q7JZB4, O88986, P12276, Q6GMK8, Q28F67, Q8N5Z0, Q99447, Q64737, Q6YP21, Q6GM82	1840	27	9683	2.5337962962962965	0.9998995665660656	0.26425168346201644	3.9666511355654688
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	17	0.8165225744476465	0.002229741884455157	P04785, Q8JG64, P68101, Q922R8, P23727, Q91W90, P13667, Q3T0L2, Q64350, Q9H3N1, Q9ES00, Q921X9, Q13148, P62716, P57088, Q8R317, A7MAZ3	1840	41	9683	2.1820121951219513	0.9999250091808807	0.2639018180750229	4.089913416485391
GOTERM_BP_DIRECT	GO:0006105~succinate metabolic process	7	0.33621517771373677	0.0023068561839284497	P13086, P21912, Q8BWF0, P51650, P52632, Q801S2, Q9Z2I9	1840	9	9683	4.093055555555556	0.9999460262196016	0.2644186430269799	4.2284877158754846
GOTERM_BP_DIRECT	GO:0051292~nuclear pore complex assembly	7	0.33621517771373677	0.0023068561839284497	P49793, Q92621, F1MA98, Q8BH74, P57088, Q9NQC3, Q7ZX96	1840	9	9683	4.093055555555556	0.9999460262196016	0.2644186430269799	4.2284877158754846
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	11	0.5283381364073007	0.00270616343066293	Q9WTP7, O18404, P63018, P38606, Q9WTP6, Q91VD9, Q9D3D9, Q08BY0, Q9Y6K8, Q6PIW4, Q9NTK5	1840	21	9683	2.7565476190476192	0.9999901725781093	0.2948918321859534	4.943016161781411
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	11	0.5283381364073007	0.00270616343066293	Q9ESX5, Q11118, Q2T9X2, Q96T60, Q5ZJK8, O77622, Q9Y6R4, Q6PFX9, Q6EE31, Q8IW41, Q3ZBH0	1840	21	9683	2.7565476190476192	0.9999901725781093	0.2948918321859534	4.943016161781411
GOTERM_BP_DIRECT	GO:0009116~nucleoside metabolic process	8	0.38424591738712777	0.0028453161086228135	O08618, P00491, O95045, Q80VJ3, Q6NYU7, Q16831, P12426, Q7ZV22	1840	12	9683	3.5083333333333333	0.999994572742677	0.29994087951328074	5.190830959262371
GOTERM_BP_DIRECT	GO:0022904~respiratory electron transport chain	10	0.48030739673390976	0.0029135483739774464	Q921G7, P97478, P38117, P21912, P13804, A1L258, Q8BWF0, P51650, Q801S2, P52503	1840	18	9683	2.923611111111111	0.9999959437162361	0.2986310690863355	5.312121156570515
GOTERM_BP_DIRECT	GO:0030041~actin filament polymerization	10	0.48030739673390976	0.0029135483739774464	Q86IV5, Q6NW52, Q0V8F1, Q0IHI3, Q6RUV5, P02640, Q9BDK2, O70566, P55008, Q14247	1840	18	9683	2.923611111111111	0.9999959437162361	0.2986310690863355	5.312121156570515
GOTERM_BP_DIRECT	GO:0006405~RNA export from nucleus	10	0.48030739673390976	0.0029135483739774464	Q9BY77, P49793, F1MA98, A5GFN6, Q8R0G9, O75694, Q16629, P43487, P17955, Q96J01	1840	18	9683	2.923611111111111	0.9999959437162361	0.2986310690863355	5.312121156570515
GOTERM_BP_DIRECT	GO:0006091~generation of precursor metabolites and energy	9	0.43227665706051877	0.0029960682536292163	Q9UDR5, Q9UKG9, Q60HE2, Q5R7H0, P07872, Q04446, A8E657, Q99798, Q9R0H0	1840	15	9683	3.1575	0.9999971477602465	0.2985812199184734	5.458612903463811
GOTERM_BP_DIRECT	GO:0006607~NLS-bearing protein import into nucleus	9	0.43227665706051877	0.0029960682536292163	Q14974, Q92973, Q62165, O35345, O35344, F4KF65, Q8BTS4, O00410, H2QII6	1840	15	9683	3.1575	0.9999971477602465	0.2985812199184734	5.458612903463811
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	18	0.8645533141210375	0.0032440454289036098	Q9R013, Q27968, P25789, P25786, P25787, P60901, P40307, P05689, P35559, Q9Z2U1, P06797, P70195, Q2TBX6, P28024, Q8CGK3, P04988, Q3MHN0, O88696	1840	46	9683	2.059239130434783	0.9999990102874501	0.3117971583180076	5.897539514550088
GOTERM_BP_DIRECT	GO:1904851~positive regulation of establishment of protein localization to telomere	6	0.2881844380403458	0.003666916695135612	Q9ESX5, Q2T9X2, Q5ZJK8, O77622, Q6EE31, Q3ZBH0	1840	7	9683	4.510714285714285	0.9999998373081018	0.33724695021345263	6.641587644327995
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	21	1.0086455331412103	0.003772498081169489	P51174, Q9CQ62, P00432, P35559, P34897, Q91X83, P04040, P47856, P51650, Q9GZT4, P08503, P82808, Q5JI69, Q6UUV9, Q9QXD6, P15651, Q08379, P35623, Q14117, Q8BWF0, Q3ZBD3	1840	58	9683	1.9053879310344828	0.9999998963590931	0.3379191043025803	6.826488977772838
GOTERM_BP_DIRECT	GO:0006891~intra-Golgi vesicle-mediated transport	11	0.5283381364073007	0.004126399734070142	Q14746, Q9UP83, O35165, Q27954, Q13948, P35606, P35604, Q96AJ9, P46461, P23514, Q5ZIK9	1840	22	9683	2.63125	0.9999999771463763	0.355869480666958	7.443740735681692
GOTERM_BP_DIRECT	GO:0007584~response to nutrient	14	0.6724303554274735	0.005138953267051827	P21775, B2GV06, O89000, P67999, P19468, O14929, P08503, P16435, P48508, Q9QUJ7, P50430, P14618, P42345, P60484	1840	33	9683	2.232575757575758	0.9999999996986124	0.4141538994992435	9.188461029134498
GOTERM_BP_DIRECT	GO:0006950~response to stress	12	0.5763688760806917	0.005214690110138214	Q2FXL6, P30946, P54646, Q90474, P42297, Q49YE0, O95433, Q5XHZ0, P42345, O07552, P04809, Q8LGG8	1840	26	9683	2.4288461538461537	0.9999999997820077	0.41120666656832683	9.317703218588003
GOTERM_BP_DIRECT	GO:0006102~isocitrate metabolic process	5	0.24015369836695488	0.005503944531795147	Q58CP0, Q9D6R2, Q4R502, O43837, Q99798	1840	5	9683	5.2625	0.9999999999367528	0.4208181951668768	9.809705003937786
GOTERM_BP_DIRECT	GO:0000059~protein import into nucleus, docking	5	0.24015369836695488	0.005503944531795147	P49793, Q14974, Q92621, Q92973, O00410	1840	5	9683	5.2625	0.9999999999367528	0.4208181951668768	9.809705003937786
GOTERM_BP_DIRECT	GO:0033540~fatty acid beta-oxidation using acyl-CoA oxidase	5	0.24015369836695488	0.005503944531795147	P51659, Q9UKG9, P07872, O15254, Q9R0H0	1840	5	9683	5.2625	0.9999999999367528	0.4208181951668768	9.809705003937786
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	20	0.9606147934678195	0.007100966646686152	Q9JJW6, Q80U96, Q5R9L3, Q9Z0W3, Q8R0G9, Q7ZVA6, Q8BH74, Q9JIH2, P17955, Q5XFW8, Q7ZX96, O42254, P49793, Q7KZ85, Q6PFX9, Q96A72, Q8BTS4, H2QII6, Q6DBY0, Q6TGU2	1840	57	9683	1.8464912280701753	0.9999999999999322	0.4979951296329047	12.480961126282896
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	37	1.777137367915466	0.007394125625767037	O54774, Q27954, O54692, P35606, Q9BXS5, P49951, Q7SZE5, Q9I8E6, Q9Z1Z0, Q99K28, Q0VFM0, P22892, Q23445, Q5R8Z6, P59015, Q20758, Q9DCR2, O35165, P97390, P51644, Q5ZIT5, Q5R9J9, Q13367, Q8K5B3, Q9CWZ7, P62494, Q5R8H3, P49020, Q6P7L4, P50395, Q13439, P17427, P56377, O75131, Q8BMI3, P62332, O70439	1840	128	9683	1.5211914062499998	0.9999999999999807	0.5042845921961767	12.963105322610113
GOTERM_BP_DIRECT	GO:0046835~carbohydrate phosphorylation	9	0.43227665706051877	0.007895371661849388	Q9H477, P81799, Q9SF85, Q8VC30, Q9NFT7, Q9LZG0, P07953, Q5XIG6, P51570	1840	17	9683	2.786029411764706	0.9999999999999978	0.519640369698848	13.781660796698858
GOTERM_BP_DIRECT	GO:0006541~glutamine metabolic process	9	0.43227665706051877	0.007895371661849388	P05153, P00367, Q6PEI7, P19891, Q8BWF0, P51650, P47856, O43175, P82808	1840	17	9683	2.786029411764706	0.9999999999999978	0.519640369698848	13.781660796698858
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	6	0.2881844380403458	0.008250831363105757	Q9ESX5, Q2T9X2, Q5ZJK8, O77622, Q6EE31, Q3ZBH0	1840	8	9683	3.946875	0.9999999999999996	0.5276628056755805	14.35771938186189
GOTERM_BP_DIRECT	GO:0008637~apoptotic mitochondrial changes	6	0.2881844380403458	0.008250831363105757	P48508, Q91VD9, P19468, O02703, P62716, Q7SXN5	1840	8	9683	3.946875	0.9999999999999996	0.5276628056755805	14.35771938186189
GOTERM_BP_DIRECT	GO:0018279~protein N-linked glycosylation via asparagine	8	0.38424591738712777	0.0086450073500832	Q8TCJ2, O60762, Q5R501, P23787, E2RQ08, Q2KJI2, Q9H0U3, Q9JLA3	1840	14	9683	3.007142857142857	0.9999999999999999	0.5368367155198636	14.992261095737957
GOTERM_BP_DIRECT	GO:0006693~prostaglandin metabolic process	7	0.33621517771373677	0.00895225304940167	O73888, Q3SZJ4, Q5R806, P70684, P07872, Q9R0H0, Q8VCC1	1840	11	9683	3.348863636363636	1.0	0.5419994993306796	15.483774090018931
GOTERM_BP_DIRECT	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	7	0.33621517771373677	0.00895225304940167	P25789, P25786, P25787, Q9Z2U1, Q15008, Q99460, P70195	1840	11	9683	3.348863636363636	1.0	0.5419994993306796	15.483774090018931
